method,batch_size,lr,wd,momentum,final_test_acc,final_train_loss,best_test_acc
SGDM,128,0.25,0.0,0.9,68.4,0.0018752453564852476,68.48
SGDM,128,0.01,0.0,0.9,73.25,0.0040857807752490045,73.45
SGDM,128,0.03,0.0,0.9,72.28,0.0027886131525039675,72.4
SGDM,128,0.05,0.0,0.9,72.77,0.002107254524230957,72.86
SGDM,128,0.07,0.0,0.9,71.86,0.002162235569935292,71.97
SGDM,128,0.1,0.0,0.9,71.63,0.001877372040823102,71.88
